"Año Factura","Valor Cvu A Vc","Valor Cvu A Gnc","Estado Civil","Pais Residencia","Cant Polizas","Rango Edades","Genero","Rango Vlr Anticipos Polizas","Rango Vlr Disponible Polizas","Empresa Cvu Cv","Anio Mes Compro 1ra Poliza","Zonas Ciudades Cli","Fecha Factura","Ciudad Origen","Ciudad Destino","Nombre Proveedor","Valor Presupuesto Servicios Ppto","No. Factura","Mes Nombre Factura","Nombre Asesor Servicios Ppto","Cod Tipos Servicio","Nombre Director","Valor Total Neto Factura","Valor Base Comisionable","Mes Factura","Valor Total Item Factura","Valor Total Neto Item Factura"
"2017","5179779","220221","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201310","BOGOTA Y ALREDEDORES","2017/12/20 00:00:00","","ARMENIA","EXCURSIONES Y REPRESENTACIONES LTDA","96242543","240100243173","Diciembre","ANA MILENA CHAVES ORTIZ","12","LEILA MILENA RIVERA NIÑO","","2334000","12","2334000","2334000"
"2017","3343600","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","2M - 4M","0 - 0M","Circulo y Circular","201712","COSTA","2017/12/07 00:00:00","","","","92615434","240400069076","Diciembre","DAISY DEL CARMEN BRIEVA ZARANTE","-3","TATIANA ALEXANDRA BERMUDEZ DE ALBA","","0","12","101400","101400"
"2017","3343600","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","2M - 4M","0 - 0M","Circulo y Circular","201712","COSTA","2017/12/07 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","92615434","240400069076","Diciembre","DAISY DEL CARMEN BRIEVA ZARANTE","-1","TATIANA ALEXANDRA BERMUDEZ DE ALBA","","0","12","1963000","1890000"
"2017","3343600","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Mujer","2M - 4M","0 - 0M","Circulo y Circular","201712","COSTA","2017/12/11 00:00:00","","SAN ANDRES","CIC COLOMBIA TRAVEL S.A.S","92615434","240400069092","Diciembre","DAISY DEL CARMEN BRIEVA ZARANTE","12","TATIANA ALEXANDRA BERMUDEZ DE ALBA","","2470000","12","2470000","2470000"
"2017","18140500","","CASADO(A)","COLOMBIA","9","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","201601","BOGOTA Y ALREDEDORES","2017/12/16 00:00:00","","SAN ANDRES","CAMINANTES VIAJES Y TURISMO LTDA","102186667","240100243005","Diciembre","YESICA MABEL RODRIGUEZ HERNANDEZ","12","LEILA MILENA RIVERA NIÑO","","2140800","12","2610000","2610000"
"2017","18140500","","CASADO(A)","COLOMBIA","9","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","201601","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","SAN ANDRES","CAMINANTES VIAJES Y TURISMO LTDA","102186667","240100243669","Diciembre","YESICA MABEL RODRIGUEZ HERNANDEZ","12","LEILA MILENA RIVERA NIÑO","","2470800","12","1470000","1470000"
"2017","33623177","22510479","CASADO(A)","COLOMBIA","7","Mas de 79 Años","Hombre","Mas de 40M","0 - 0M","Circulo y Circular","200607","BOGOTA Y ALREDEDORES","2017/12/11 00:00:00","","","","97613526","240100242754","Diciembre","MARIA CRISTINA GONZALEZ ROJAS","-3","LEILA MILENA RIVERA NIÑO","","0","12","60333","50700"
"2017","33623177","22510479","CASADO(A)","COLOMBIA","7","Mas de 79 Años","Hombre","Mas de 40M","0 - 0M","Circulo y Circular","200607","BOGOTA Y ALREDEDORES","2017/12/11 00:00:00","","","AVIANCA","97613526","240100242754","Diciembre","MARIA CRISTINA GONZALEZ ROJAS","-1","LEILA MILENA RIVERA NIÑO","","0","12","992540","806000"
"2017","12491000","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Hombre","8M - 14M","1 - 2M","Circulo y Circular","201010","BOGOTA Y ALREDEDORES","2017/12/16 00:00:00","","","","107000000","240100242988","Diciembre","LUISA PAOLA CAICEDO PEÑA","-4","PEDRO ANTONIO CACERES JAUREGUI","","0","12","267660","224925"
"2017","12491000","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Hombre","8M - 14M","1 - 2M","Circulo y Circular","201010","BOGOTA Y ALREDEDORES","2017/12/16 00:00:00","","","AVIANCA","107000000","240100242988","Diciembre","LUISA PAOLA CAICEDO PEÑA","-2","PEDRO ANTONIO CACERES JAUREGUI","","0","12","6292590","4301000"
"2017","12491000","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Hombre","8M - 14M","1 - 2M","Circulo y Circular","201010","BOGOTA Y ALREDEDORES","2017/12/16 00:00:00","","","AVIANCA","107000000","240100242988","Diciembre","LUISA PAOLA CAICEDO PEÑA","67","PEDRO ANTONIO CACERES JAUREGUI","","138609","12","164945","138609"
"2017","12491000","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Hombre","8M - 14M","1 - 2M","Circulo y Circular","201010","BOGOTA Y ALREDEDORES","2017/12/28 00:00:00","","CANCUN","SOLARIS MAYORISTA DE TURISMO","107000000","240100243580","Diciembre","LUISA PAOLA CAICEDO PEÑA","12","PEDRO ANTONIO CACERES JAUREGUI","","4915688","12","2508368","2508368"
"2017","45870258","3731680","UNION LIBRE","COLOMBIA","3","Entre 55 y 66 Años","Mujer","Mas de 40M","0 - 0M","Circulo y Circular","201502","BOGOTA Y ALREDEDORES","2017/12/22 00:00:00","","VILLA DE LEYVA","EXCURSIONES Y REPRESENTACIONES LTDA","102186666","240100243354","Diciembre","JORGE YESID RAMIREZ OSPINA","12","LEILA MILENA RIVERA NIÑO","","412000","12","412000","412000"
"2017","7485023","","CASADO(A)","COLOMBIA","2","Entre 43 y 54 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","201510","BOGOTA Y ALREDEDORES","2017/12/15 00:00:00","","NEW YORK","BLANCO TRAVEL SERVICE S.A.S.","96242543","240100242951","Diciembre","CARMEN CECILIA VEGA RIVAS","37","LEILA MILENA RIVERA NIÑO","","755766","12","770761","770761"
"2017","2158104","","CASADO(A)","COLOMBIA","1","Entre 33 y 43 Años","Mujer","2M - 4M","1 - 2M","Circulo y Circular","201510","COSTA","2017/12/21 00:00:00","","MIAMI","LUZ VERDE REPRESENTACIONES S.A.S.","74974396","240400069242","Diciembre","KIMBERLY SANTAMARIA PAJARO","34","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","2208192","12","1127904","1127904"
"2017","12893812","400800","SOLTERO(A)","COLOMBIA","5","Entre 25 y 32 Años","Hombre","14M - 20M","2M - 4M","Circulo y Circular","200902","BOGOTA Y ALREDEDORES","2017/12/20 00:00:00","","","","95000000","240200041551","Diciembre","LUZ ADRIANA MEJIA .","-3","CAROLINA MONTOYA SEPULVEDA","","0","12","33320","28000"
"2017","12893812","400800","SOLTERO(A)","COLOMBIA","5","Entre 25 y 32 Años","Hombre","14M - 20M","2M - 4M","Circulo y Circular","200902","BOGOTA Y ALREDEDORES","2017/12/20 00:00:00","","","AVIANCA","95000000","240200041551","Diciembre","LUZ ADRIANA MEJIA .","-1","CAROLINA MONTOYA SEPULVEDA","","0","12","229740","180200"
"2017","4178080","","CASADO(A)","COLOMBIA","3","Entre 25 y 32 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","200712","COSTA","2017/12/21 00:00:00","","SANTANDER","SANTOS OLARTE MAURICIO ALEXANDER","124118000","240800118379","Diciembre","JAVIER IGNACIO MORENO PUELLO","12","MAGNOLIA MENDOZA PEÑA","","2770000","12","2770000","2770000"
"2017","2910000","272400","VIUDO(A)","COLOMBIA","1","Mas de 79 Años","Mujer","2M - 4M","1 - 2M","Circulo y Circular","201302","MEDELLIN","2017/12/14 00:00:00","","CAPURGANA","","121495000","240300066812","Diciembre","MARIA ISABEL LONDOÑO TORRES","71","CAROLINA MONTOYA SEPULVEDA","","5882","12","7000","5882"
"2017","2910000","272400","VIUDO(A)","COLOMBIA","1","Mas de 79 Años","Mujer","2M - 4M","1 - 2M","Circulo y Circular","201302","MEDELLIN","2017/12/14 00:00:00","","CAPURGANA","ASSIST CARD DE COLOMBIA","121495000","240300066812","Diciembre","MARIA ISABEL LONDOÑO TORRES","9","CAROLINA MONTOYA SEPULVEDA","","1","12","13000","13000"
"2017","2910000","272400","VIUDO(A)","COLOMBIA","1","Mas de 79 Años","Mujer","2M - 4M","1 - 2M","Circulo y Circular","201302","MEDELLIN","2017/12/14 00:00:00","","MEXICALI","ALMAR CAPURGANA LTDA","121495000","240300066809","Diciembre","MARIA ISABEL LONDOÑO TORRES","12","CAROLINA MONTOYA SEPULVEDA","","2270000","12","2890000","2890000"
"2017","7974950","707200","CASADO(A)","COLOMBIA","2","Entre 67 y 78 Años","Mujer","8M - 14M","0 - 0M","Circulo y Circular","201502","MEDELLIN","2017/12/19 00:00:00","","","","121495000","240300066862","Diciembre","OSCAR DAVID MUÑOZ RENDON","-3","CAROLINA MONTOYA SEPULVEDA","","0","12","60333","50700"
"2017","7974950","707200","CASADO(A)","COLOMBIA","2","Entre 67 y 78 Años","Mujer","8M - 14M","0 - 0M","Circulo y Circular","201502","MEDELLIN","2017/12/19 00:00:00","","","","121495000","240300066862","Diciembre","OSCAR DAVID MUÑOZ RENDON","49","CAROLINA MONTOYA SEPULVEDA","","5462","12","6500","5462"
"2017","7974950","707200","CASADO(A)","COLOMBIA","2","Entre 67 y 78 Años","Mujer","8M - 14M","0 - 0M","Circulo y Circular","201502","MEDELLIN","2017/12/19 00:00:00","","","FAST COLOMBIA S.A.S","121495000","240300066862","Diciembre","OSCAR DAVID MUÑOZ RENDON","-1","CAROLINA MONTOYA SEPULVEDA","","0","12","839954","654079"
"2017","3929450","","SOLTERO(A)","COLOMBIA","1","Entre 55 y 66 Años","Hombre","2M - 4M","1 - 2M","Circulo y Circular","201412","SANTANDERES","2017/12/30 00:00:00","","","SERVINCLUIDOS LTDA","85000000","240600030684","Diciembre","FRANCY MAYERLY BAUTISTA PEÑA","48","CHRISTIAN CAMILO MENDOZA ARIZA","","1","12","520000","520000"
"2017","16604302","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","200608","COSTA","2017/12/04 00:00:00","","","","74974396","240400068994","Diciembre","KIMBERLY SANTAMARIA PAJARO","-3","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","0","12","120666","101400"
"2017","16604302","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","200608","COSTA","2017/12/04 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","74974396","240400068994","Diciembre","KIMBERLY SANTAMARIA PAJARO","-1","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","0","12","844560","652900"
"2017","16604302","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","200608","COSTA","2017/12/07 00:00:00","","MEDELLIN","","74974396","240400069074","Diciembre","KIMBERLY SANTAMARIA PAJARO","25","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","88297","12","105073","88297"
"2017","16604302","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","200608","COSTA","2017/12/07 00:00:00","","MEDELLIN","ASSIST CARD DE COLOMBIA","74974396","240400069074","Diciembre","KIMBERLY SANTAMARIA PAJARO","9","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1","12","7800","7800"
"2017","16604302","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","200608","COSTA","2017/12/07 00:00:00","","MEDELLIN","TURISMO EN MEDELLIN Y TURISMO EN VIAJES Y TURISMO GLOBO SAS","74974396","240400069074","Diciembre","KIMBERLY SANTAMARIA PAJARO","21","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","270000","12","270000","270000"
"2017","16604302","","SOLTERO(A)","COLOMBIA","3","Entre 43 y 54 Años","Mujer","14M - 20M","1 - 2M","Circulo y Circular","200608","COSTA","2017/12/07 00:00:00","","MEDELLIN","ALIANZA FIDUCIARIA S A FIDEICOMISOS","74974396","240400069074","Diciembre","KIMBERLY SANTAMARIA PAJARO","12","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1","12","476000","476000"
"2017","3240664","1350000","SOLTERO(A)","COLOMBIA","2","Entre 33 y 43 Años","Hombre","4M - 8M","0 - 0M","Circulo y Circular","201405","COSTA","2017/12/04 00:00:00","","BARRANQUILLA","MUNDITUR S.A.S","80000000","240800118191","Diciembre","YESMY LORENA SIERRA ACOSTA","12","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","376500","12","448000","448000"
"2017","688800","","SOLTERO(A)","COLOMBIA","1","Entre 25 y 32 Años","Mujer","0.5M - 1M","0 - 0M","Circulo y Circular","201701","BOGOTA Y ALREDEDORES","2017/12/22 00:00:00","","SAN ANDRES","CAMINANTES VIAJES Y TURISMO LTDA","82000000","240100243409","Diciembre","CLAUDIA JULIETT RODRIGUEZ ESCOBAR","12","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","9588600","12","3900000","3900000"
"2017","12830925","","CASADO(A)","COLOMBIA","4","Entre 43 y 54 Años","Mujer","8M - 14M","1 - 2M","Circulo y Circular","201011","BOGOTA Y ALREDEDORES","2017/12/19 00:00:00","","SAN ANDRES","CAMINANTES VIAJES Y TURISMO LTDA","107000000","240100243145","Diciembre","MARIA ANGELICA FONSECA MATAMOROS","12","LEILA MILENA RIVERA NIÑO","","9582400","12","5795000","5795000"
"2017","162885485","","SOLTERO(A)","COLOMBIA","18","Entre 43 y 54 Años","Hombre","Mas de 40M","1 - 2M","Circulo y Circular","200809","MEDELLIN","2017/12/27 00:00:00","","","","121495000","240300066945","Diciembre","MARIA ISABEL LONDOÑO TORRES","49","CAROLINA MONTOYA SEPULVEDA","","8403","12","10000","8403"
"2017","162885485","","SOLTERO(A)","COLOMBIA","18","Entre 43 y 54 Años","Hombre","Mas de 40M","1 - 2M","Circulo y Circular","200809","MEDELLIN","2017/12/27 00:00:00","","","AVIANCA","121495000","240300066945","Diciembre","MARIA ISABEL LONDOÑO TORRES","-1","CAROLINA MONTOYA SEPULVEDA","","0","12","341800","305000"
"2017","2793860","4258020","CASADO(A)","COLOMBIA","3","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","200810","COSTA","2017/12/22 00:00:00","","SANTA MARTA","","74974396","240400069261","Diciembre","KIMBERLY SANTAMARIA PAJARO","25","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","7059","12","8400","7059"
"2017","2793860","4258020","CASADO(A)","COLOMBIA","3","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","200810","COSTA","2017/12/22 00:00:00","","SANTA MARTA","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","74974396","240400069261","Diciembre","KIMBERLY SANTAMARIA PAJARO","12","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1363412","12","1622460","1622460"
"2017","2793860","4258020","CASADO(A)","COLOMBIA","3","Entre 55 y 66 Años","Mujer","4M - 8M","0 - 0M","Circulo y Circular","200810","COSTA","2017/12/22 00:00:00","","SANTA MARTA","ASSIST CARD DE COLOMBIA","74974396","240400069261","Diciembre","KIMBERLY SANTAMARIA PAJARO","9","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1","12","15600","15600"
"2017","2190702","","CASADO(A)","COLOMBIA","2","Entre 43 y 54 Años","Mujer","2M - 4M","2M - 4M","Circulo y Circular","201307","COSTA","2017/12/29 00:00:00","","SANTA MARTA","","92615434","240400069361","Diciembre","SANDRA PATRICIA CHAVEZ DEL CASTILLO","25","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","118978","12","141585","118979"
"2017","2190702","","CASADO(A)","COLOMBIA","2","Entre 43 y 54 Años","Mujer","2M - 4M","2M - 4M","Circulo y Circular","201307","COSTA","2017/12/29 00:00:00","","SANTA MARTA","ASSIST CARD DE COLOMBIA","92615434","240400069361","Diciembre","SANDRA PATRICIA CHAVEZ DEL CASTILLO","9","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1","12","10400","10400"
"2017","2190702","","CASADO(A)","COLOMBIA","2","Entre 43 y 54 Años","Mujer","2M - 4M","2M - 4M","Circulo y Circular","201307","COSTA","2017/12/29 00:00:00","","SANTA MARTA","TENERIFE S.A.","92615434","240400069361","Diciembre","SANDRA PATRICIA CHAVEZ DEL CASTILLO","12","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","1","12","838000","838000"
"2017","18203092","3612818","SOLTERO(A)","COLOMBIA","10","Entre 67 y 78 Años","Mujer","20M - 40M","1 - 2M","Circulo y Circular","200711","BOGOTA Y ALREDEDORES","2017/12/12 00:00:00","","","","132475500","240100242802","Diciembre","YULIETH ANDREA BELTRAN JIMENEZ","-3","LEILA MILENA RIVERA NIÑO","","0","12","60333","50700"
"2017","18203092","3612818","SOLTERO(A)","COLOMBIA","10","Entre 67 y 78 Años","Mujer","20M - 40M","1 - 2M","Circulo y Circular","200711","BOGOTA Y ALREDEDORES","2017/12/12 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","132475500","240100242802","Diciembre","YULIETH ANDREA BELTRAN JIMENEZ","-1","LEILA MILENA RIVERA NIÑO","","0","12","438240","340200"
"2017","10652160","","SOLTERO(A)","COLOMBIA","5","Entre 43 y 54 Años","Mujer","8M - 14M","4M - 8M","Circulo y Circular","200410","BOGOTA Y ALREDEDORES","2017/12/29 00:00:00","","CARTAGENA","SERVINCLUIDOS LTDA","107000000","240100243745","Diciembre","MAYERLY CAROLINA SOTELO LEIVA","12","LEILA MILENA RIVERA NIÑO","","7745451","12","2864563","2864563"
"2017","14801015","6404380","SOLTERO(A)","COLOMBIA","8","Entre 67 y 78 Años","Mujer","20M - 40M","1 - 2M","Circulo y Circular","200703","MEDELLIN","2017/12/26 00:00:00","","MEDELLIN","TRANSPORTE RAPIDO OCHOA","121495000","240300066931","Diciembre","GLORIA ELENA TORRES OCAMPO","37","CAROLINA MONTOYA SEPULVEDA","","218200","12","226000","226000"
"2017","2022816","1252714","CASADO(A)","COLOMBIA","1","Entre 67 y 78 Años","Mujer","2M - 4M","1 - 2M","Circulo y Circular","201502","COSTA","2017/12/29 00:00:00","","","","92615434","240400069379","Diciembre","GLORIA CORONADO OROZCO","-3","DIRECTOR VIRTUAL REGION COSTA","","0","12","33320","28000"
"2017","2022816","1252714","CASADO(A)","COLOMBIA","1","Entre 67 y 78 Años","Mujer","2M - 4M","1 - 2M","Circulo y Circular","201502","COSTA","2017/12/29 00:00:00","","","AVIANCA","92615434","240400069379","Diciembre","GLORIA CORONADO OROZCO","-1","DIRECTOR VIRTUAL REGION COSTA","","0","12","324360","259800"
"2017","510172","2326028","CASADO(A)","COLOMBIA","1","Entre 25 y 32 Años","Mujer","2M - 4M","0 - 0M","Circulo y Circular","201206","COSTA","2017/12/11 00:00:00","","","","96242543","240100242763","Diciembre","JOSE ALIRIO GOMEZ DÍAZ","49","LEILA MILENA RIVERA NIÑO","","8403","12","10000","8403"
"2017","510172","2326028","CASADO(A)","COLOMBIA","1","Entre 25 y 32 Años","Mujer","2M - 4M","0 - 0M","Circulo y Circular","201206","COSTA","2017/12/11 00:00:00","","","AVIANCA","96242543","240100242763","Diciembre","JOSE ALIRIO GOMEZ DÍAZ","-1","LEILA MILENA RIVERA NIÑO","","0","12","215200","200000"
"2017","2360000","757000","VIUDO(A)","COLOMBIA","2","Entre 55 y 66 Años","Mujer","2M - 4M","1 - 2M","Circulo y Circular","201303","SANTANDERES","2017/12/14 00:00:00","","EJE CAFETERO","RUBIELA ROMERO BARRERO Y/O PARQUE DEL CAFE","89800500","241400007544","Diciembre","MARTHA LORENA JACOME ANAYA","21","CHRISTIAN CAMILO MENDOZA ARIZA","","1190000","12","1190000","1190000"
"2017","4976200","","CASADO(A)","COLOMBIA","5","Entre 43 y 54 Años","Mujer","4M - 8M","2M - 4M","Circulo y Circular","201211","COSTA","2017/12/18 00:00:00","","","","85000000","240500055408","Diciembre","AMALFY DE JESUS POLO ROVIRA","-3","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","0","12","120666","101400"
"2017","4976200","","CASADO(A)","COLOMBIA","5","Entre 43 y 54 Años","Mujer","4M - 8M","2M - 4M","Circulo y Circular","201211","COSTA","2017/12/18 00:00:00","","","AVIANCA","85000000","240500055408","Diciembre","AMALFY DE JESUS POLO ROVIRA","-1","BRIGITTE ANGELICA CARDENAS BERMUDEZ","","0","12","1093400","868400"
"2017","8786608","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","8M - 14M","1 - 2M","Circulo y Circular","201412","BOGOTA Y ALREDEDORES","2017/12/11 00:00:00","","","","107000000","240100242702","Diciembre","LIDA PATRICIA HERRERA PAEZ","-3","JOHN FERNEY CASTELLANOS CAVIEDES","","0","12","33320","28000"
"2017","8786608","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","8M - 14M","1 - 2M","Circulo y Circular","201412","BOGOTA Y ALREDEDORES","2017/12/12 00:00:00","","","","107000000","240100242774","Diciembre","LIDA PATRICIA HERRERA PAEZ","-3","JOHN FERNEY CASTELLANOS CAVIEDES","","0","12","33320","28000"
"2017","8786608","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","8M - 14M","1 - 2M","Circulo y Circular","201412","BOGOTA Y ALREDEDORES","2017/12/11 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","107000000","240100242702","Diciembre","LIDA PATRICIA HERRERA PAEZ","-1","JOHN FERNEY CASTELLANOS CAVIEDES","","0","12","321740","252400"
"2017","8786608","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","8M - 14M","1 - 2M","Circulo y Circular","201412","BOGOTA Y ALREDEDORES","2017/12/12 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","107000000","240100242774","Diciembre","LIDA PATRICIA HERRERA PAEZ","-1","JOHN FERNEY CASTELLANOS CAVIEDES","","0","12","494040","402400"
"2017","1607460","","SOLTERO(A)","COLOMBIA","1","Entre 43 y 54 Años","Mujer","1M - 2M","1 - 2M","Circulo y Circular","201311","BOGOTA Y ALREDEDORES","2017/12/11 00:00:00","","MELGAR","INVERSIONES HOTELERAS  H.S.B. SAS","76361842","243100007342","Diciembre","ANGGIE ERLYN PEREZ RICAURTE","12","LEILA MILENA RIVERA NIÑO","","1280000","12","640000","640000"
"2017","2660720","","SOLTERO(A)","COLOMBIA","5","Entre 55 y 66 Años","Hombre","2M - 4M","2M - 4M","Circulo y Circular","201010","SUROCCIDENTE","2017/12/26 00:00:00","","MEDELLIN","ALIADOS TRAVEL S.A.S","94000000","241700007671","Diciembre","MARIA XIMENA CHAVEZ CARVAJAL","12","CLAUDIA PATRICIA SANTOS MARTINEZ","","1020000","12","1020000","1020000"
"2017","2151387","","CASADO(A)","COLOMBIA","1","Entre 25 y 32 Años","Hombre","2M - 4M","1 - 2M","Circulo y Circular","201003","BOGOTA Y ALREDEDORES","2017/12/05 00:00:00","","","","96242543","240100242461","Diciembre","JUAN DAVID AMAYA CHARRY","-3","LEILA MILENA RIVERA NIÑO","","0","12","13328","11200"
"2017","2151387","","CASADO(A)","COLOMBIA","1","Entre 25 y 32 Años","Hombre","2M - 4M","1 - 2M","Circulo y Circular","201003","BOGOTA Y ALREDEDORES","2017/12/05 00:00:00","","","AEROVIAS DE INTEGRACION REGIONAL/LAN COLOMBIA","96242543","240100242461","Diciembre","JUAN DAVID AMAYA CHARRY","-1","LEILA MILENA RIVERA NIÑO","","0","12","190330","134400"
"2017","14365327","","SOLTERO(A)","COLOMBIA","2","Entre 33 y 43 Años","Hombre","14M - 20M","8M - 20M","Circulo y Circular","201604","BOGOTA Y ALREDEDORES","2017/12/15 00:00:00","","SAN ANDRES","","","240100242978","Diciembre","","-3","","","0","12","101400","101400"
"2017","14365327","","SOLTERO(A)","COLOMBIA","2","Entre 33 y 43 Años","Hombre","14M - 20M","8M - 20M","Circulo y Circular","201604","BOGOTA Y ALREDEDORES","2017/12/15 00:00:00","","SAN ANDRES","AVIANCA","","240100242978","Diciembre","","-1","","","0","12","871200","811400"
"2017","14365327","","SOLTERO(A)","COLOMBIA","2","Entre 33 y 43 Años","Hombre","14M - 20M","8M - 20M","Circulo y Circular","201604","BOGOTA Y ALREDEDORES","2017/12/15 00:00:00","","SAN ANDRES","AVIANCA","","240100242978","Diciembre","","67","","","18488","12","18488","18488"
"2017","14365327","","SOLTERO(A)","COLOMBIA","2","Entre 33 y 43 Años","Hombre","14M - 20M","8M - 20M","Circulo y Circular","201604","BOGOTA Y ALREDEDORES","2017/12/15 00:00:00","","SAN ANDRES","UGA TURISMO S.A.S","","240100242978","Diciembre","","12","","","2560000","12","1280000","1280000"
"2017","4051980","","SOLTERO(A)","COLOMBIA","2","Entre 43 y 54 Años","Mujer","4M - 8M","1 - 2M","Circulo y Circular","201204","SUROCCIDENTE","2017/12/21 00:00:00","","","","96339000","240700018867","Diciembre","CLAUDIA PAMELA SINISTERRA GUERRA","49","ANA YULIETH OSPINA GIRALDO","","24975","12","29720","24975"
"2017","4051980","","SOLTERO(A)","COLOMBIA","2","Entre 43 y 54 Años","Mujer","4M - 8M","1 - 2M","Circulo y Circular","201204","SUROCCIDENTE","2017/12/21 00:00:00","","","AIR EUROPA","96339000","240700018867","Diciembre","CLAUDIA PAMELA SINISTERRA GUERRA","-2","ANA YULIETH OSPINA GIRALDO","","0","12","1040890","1016580"
"2017","14092418","16920582","SOLTERO(A)","COLOMBIA","9","Entre 67 y 78 Años","Mujer","20M - 40M","4M - 8M","Circulo y Circular","200605","COSTA","2017/12/06 00:00:00","","","","92615434","240400069036","Diciembre","GLORIA CORONADO OROZCO","-3","DIRECTOR VIRTUAL REGION COSTA","","0","12","180999","152100"
"2017","14092418","16920582","SOLTERO(A)","COLOMBIA","9","Entre 67 y 78 Años","Mujer","20M - 40M","4M - 8M","Circulo y Circular","200605","COSTA","2017/12/06 00:00:00","","","AVIANCA","92615434","240400069036","Diciembre","GLORIA CORONADO OROZCO","-1","DIRECTOR VIRTUAL REGION COSTA","","0","12","1119740","855500"
"2017","26876400","3725000","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","20M - 40M","0 - 0M","Circulo y Circular","200712","COSTA","2017/12/30 00:00:00","","","","78200000","240800118453","Diciembre","ERIC FERNANDO IRIARTE MIRANDA","-4","MAGNOLIA MENDOZA PEÑA","","0","12","105744","88860"
"2017","26876400","3725000","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","20M - 40M","0 - 0M","Circulo y Circular","200712","COSTA","2017/12/30 00:00:00","","","COPA AIRLINES","78200000","240800118453","Diciembre","ERIC FERNANDO IRIARTE MIRANDA","-2","MAGNOLIA MENDOZA PEÑA","","0","12","2835220","1943400"
"2017","26876400","3725000","SOLTERO(A)","COLOMBIA","3","Entre 67 y 78 Años","Mujer","20M - 40M","0 - 0M","Circulo y Circular","200712","COSTA","2017/12/30 00:00:00","","","COPA AIRLINES","78200000","240800118453","Diciembre","ERIC FERNANDO IRIARTE MIRANDA","72","MAGNOLIA MENDOZA PEÑA","","54760","12","65164","54760"
